1640995200.0,0.17320000
1641081600.0,0.17450000
1641168000.0,0.17030000
1641254400.0,0.16840000
1641340800.0,0.15900000
1641427200.0,0.15990000
1641513600.0,0.15500000
1641600000.0,0.15090000
1641686400.0,0.15050000
1641772800.0,0.14310000
1641859200.0,0.15380000
1641945600.0,0.16280000
1642032000.0,0.17170000
1642118400.0,0.18320000
1642204800.0,0.18450000
1642291200.0,0.17660000
1642377600.0,0.17080000
1642464000.0,0.16510000
1642550400.0,0.16150000
1642636800.0,0.15530000
1642723200.0,0.14190000
1642809600.0,0.13320000
1642896000.0,0.14180000
1642982400.0,0.13730000
1643068800.0,0.14270000
1643155200.0,0.14310000
1643241600.0,0.14140000
1643328000.0,0.14140000
1643414400.0,0.14300000
1643500800.0,0.13910000
1643587200.0,0.14150000
1643673600.0,0.14230000
1643760000.0,0.13700000
1643846400.0,0.13790000
1643932800.0,0.14780000
1644019200.0,0.14690000
1644105600.0,0.15390000
1644192000.0,0.16530000
1644278400.0,0.15810000
1644364800.0,0.15940000
1644451200.0,0.15140000
1644537600.0,0.14460000
1644624000.0,0.14440000
1644710400.0,0.14800000
1644796800.0,0.14570000
1644883200.0,0.15170000
1644969600.0,0.14870000
1645056000.0,0.13830000
1645142400.0,0.13860000
1645228800.0,0.14090000
1645315200.0,0.13660000
1645401600.0,0.12820000
1645488000.0,0.13130000
1645574400.0,0.12730000
1645660800.0,0.12410000
1645747200.0,0.12760000
1645833600.0,0.12760000
1645920000.0,0.12290000
1646006400.0,0.13350000
1646092800.0,0.13400000
1646179200.0,0.13300000
1646265600.0,0.12970000
1646352000.0,0.12260000
1646438400.0,0.12500000
1646524800.0,0.12070000
1646611200.0,0.11670000
1646697600.0,0.11700000
1646784000.0,0.12150000
1646870400.0,0.11690000
1646956800.0,0.11550000
1647043200.0,0.11470000
1647129600.0,0.11140000
1647216000.0,0.11390000
1647302400.0,0.11260000
1647388800.0,0.11710000
1647475200.0,0.11630000
1647561600.0,0.11910000
1647648000.0,0.12360000
1647734400.0,0.11910000
1647820800.0,0.11920000
1647907200.0,0.12240000
1647993600.0,0.12980000
1648080000.0,0.13680000
1648166400.0,0.13080000
1648252800.0,0.13600000
1648339200.0,0.14480000
1648425600.0,0.14250000
1648512000.0,0.14440000
1648598400.0,0.14320000
1648684800.0,0.13810000
1648771200.0,0.14130000
1648857600.0,0.13870000
1648944000.0,0.14660000
1649030400.0,0.14850000
1649116800.0,0.17270000
1649203200.0,0.14330000
1649289600.0,0.14590000
1649376000.0,0.14240000
1649462400.0,0.14420000
1649548800.0,0.14820000
1649635200.0,0.13410000
1649721600.0,0.13800000
1649808000.0,0.13990000
1649894400.0,0.14410000
1649980800.0,0.14580000
1650067200.0,0.14350000
1650153600.0,0.13920000
1650240000.0,0.14020000
1650326400.0,0.14250000
1650412800.0,0.14070000
1650499200.0,0.13620000
1650585600.0,0.13630000
1650672000.0,0.13390000
1650758400.0,0.13170000
1650844800.0,0.15810000
1650931200.0,0.13760000
1651017600.0,0.14000000
1651104000.0,0.13750000
1651190400.0,0.13490000
1651276800.0,0.12740000
1651363200.0,0.13270000
1651449600.0,0.13080000
1651536000.0,0.12950000
1651622400.0,0.13590000
1651708800.0,0.12820000
1651795200.0,0.12780000
1651881600.0,0.12750000
1651968000.0,0.12410000
1652054400.0,0.10190000
1652140800.0,0.10800000
1652227200.0,0.08530000
1652313600.0,0.08260000
1652400000.0,0.08810000
1652486400.0,0.08940000
1652572800.0,0.09320000
1652659200.0,0.08800000
1652745600.0,0.09030000
1652832000.0,0.08330000
1652918400.0,0.08660000
1653004800.0,0.08400000
1653091200.0,0.08450000
1653177600.0,0.08590000
1653264000.0,0.08330000
1653350400.0,0.08370000
1653436800.0,0.08300000
1653523200.0,0.07790000
1653609600.0,0.08160000
1653696000.0,0.08180000
1653782400.0,0.08270000
1653868800.0,0.08800000
1653955200.0,0.08591000
1654041600.0,0.08105000
1654128000.0,0.08277000
1654214400.0,0.08029000
1654300800.0,0.08187000
1654387200.0,0.08107000
1654473600.0,0.08250000
1654560000.0,0.08039000
1654646400.0,0.07927000
1654732800.0,0.07937000
1654819200.0,0.07539000
1654905600.0,0.06993000
1654992000.0,0.06353000
1655078400.0,0.05420000
1655164800.0,0.05555000
1655251200.0,0.06285000
1655337600.0,0.05523000
1655424000.0,0.05689000
1655510400.0,0.05290000
1655596800.0,0.06047000
1655683200.0,0.06002000
1655769600.0,0.06581000
1655856000.0,0.06170000
1655942400.0,0.06398000
1656028800.0,0.06694000
1656115200.0,0.06852000
1656201600.0,0.07296000
1656288000.0,0.07216000
1656374400.0,0.06610000
1656460800.0,0.06956000
1656547200.0,0.06644000
1656633600.0,0.06644000
1656720000.0,0.06667000
1656806400.0,0.06721000
1656892800.0,0.06786000
